Administration,Avis,Adresses,Dates,Régions,Latitudes,Longitudes,Processing,Labels,Topics
Bureau de Police de la Beaucaire,"A FUIR ! INCOMPÉTENCES TOTALE , NE VEUX NI PRENDRE DE PLAINTES , NI MAINS COURANTES ET RENVOIS LA BALLE SUR LES AUTRES POSTES DE POLICES ….
DEUX AGENTS DANS LES LOCAUX ET NE FONT RIEN MAIS SUR TÉLÉPHONE …. INNADMISSIBLE ! PAYER À RIEN FAIRE ! VOILÀ COMMENT FINI NOTRE ARGENT … PLUS JAMAIS JE FOU LES PIEDS LA BAS !","Av. Albert Camus, 83000 Toulon",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['fuir', 'incompétences', 'totale', 'veux', 'ni', 'prendre', 'plaintes', 'ni', 'mains', 'courantes', 'renvois', 'balle', 'autres', 'postes', 'polices', 'deux', 'agents', 'locaux', 'font', 'rien', 'téléphone', 'innadmissible', 'payer', 'rien', 'faire', 'voilà', 'comment', 'fini', 'argent', 'plus', 'jamais', 'fou', 'pieds', 'bas']",Négatif,ni rien fuir incompétences
Bureau de Police de la Beaucaire,"Bonsoir ;
Je suis Français de Barcelone, je vous informe d'une arnaque sur le boncoin de la part d'un gars de Signes, Toulon
qui m'a demandé un accompte par virement bancaire dont copie attachée du bon de commande que je viens de recevoir
J'ai tout de suite constaté des rajouts et des signes pas claires sur ce bon

Je vous prie de faire le nécéssaire afin que d'autres personnes vulnérables ne soient pas arnaqués

Bien à vous
Cordialement","Av. Albert Camus, 83000 Toulon",il y a 2 ans, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['bonsoir', 'français', 'barcelone', 'informe', 'arnaque', 'boncoin', 'part', 'gars', 'signes', 'toulon', 'demandé', 'accompte', 'virement', 'bancaire', 'dont', 'copie', 'attachée', 'bon', 'commande', 'viens', 'recevoir', 'suite', 'constaté', 'rajouts', 'signes', 'claires', 'bon', 'prie', 'faire', 'nécéssaire', 'afin', 'autres', 'personnes', 'vulnérables', 'arnaqués', 'cordialement']",Négatif,signes bon bonsoir français
Bureau de Police de la Beaucaire,Zéro empathie zéro respect pour des victimes !!! Nul et pourtant des opj...!!!,"Av. Albert Camus, 83000 Toulon",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['zéro', 'empathie', 'zéro', 'respect', 'victimes', 'nul', 'pourtant', 'opj']",Négatif,zéro empathie respect victimes
Commissariat d'Allauch Plan-de-Cuques,"Pour un dépôt de plainte suite à un cambriolage, la première réponse que vous donne la policière c'est ""pourquoi vous êtes venus dans ce commissariat ?""
Excusez moi de vous demander de faire votre boulot...
On s'assoit dans le bureau et la remarque suivante : ""vous vous doutez bien que l'on ne les retrouvera pas""
Surtout ne changez rien, vous êtes à l'image de la corporation que vous incarnez.","2 Av. Georges Pompidou, 13380 Plan-de-Cuques",il y a 6 mois, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['dépôt', 'plainte', 'suite', 'cambriolage', 'première', 'réponse', 'donne', 'policière', 'pourquoi', 'venus', 'commissariat', 'excusez', 'demander', 'faire', 'boulot', 'assoit', 'bureau', 'remarque', 'suivante', 'doutez', 'retrouvera', 'surtout', 'changez', 'rien', 'image', 'corporation', 'incarnez']",Négatif,dépôt plainte suite cambriolage
Commissariat d'Allauch Plan-de-Cuques,"Nul refus de prendre une plainte vive la police ils servent à rien surtout ce commissariat,ne peux pas prendre une plainte on ne peut pas déborder en heure sachant que j'attends depuis 11h15 merci j'espère qu'il fermera ce commissariat ou qu'il sera remplacé par des personnes plus compétente","2 Av. Georges Pompidou, 13380 Plan-de-Cuques",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['nul', 'refus', 'prendre', 'plainte', 'vive', 'police', 'servent', 'rien', 'surtout', 'commissariat', 'peux', 'prendre', 'plainte', 'peut', 'déborder', 'heure', 'sachant', 'attends', 'depuis', 'merci', 'espère', 'fermera', 'commissariat', 'remplacé', 'personnes', 'plus', 'compétente']",Négatif,prendre plainte commissariat nul
Hotel de Police de La Garde,"Bonjour, moi je voudrais dire un grand merci à la police nationale, car moi et mon copain avons un propriétaire vraiment pervers, qui se sert des gens vraiment à ne pas connaître. PS. JAKY DECRESENDO 84 ans 🤮🤮🤮🤮LE CORSAIRE RUE DU PIN DE GALLES LE PRADET.
Du coup on va déménager, mais cette vieille personne nous a coupé l'eau et l'électricité avant hier.
J'ai appelé le 17. Une patrouille est venu, il a pas répondu le soir même mais le lendemain j'étais au travail ils sont revenus. Alors MERCI À VOUS LES POLICIERS. 👌👌👌👌👌👌","189 Av. Jacques Duclos, 83130 La Garde",il y a 7 mois, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['bonjour', 'voudrais', 'dire', 'grand', 'merci', 'police', 'nationale', 'car', 'copain', 'propriétaire', 'vraiment', 'pervers', 'sert', 'gens', 'vraiment', 'connaître', 'ps', 'jaky', 'decresendo', 'ans', 'corsaire', 'rue', 'pin', 'galles', 'pradet', 'coup', 'va', 'déménager', 'cette', 'vieille', 'personne', 'coupé', 'eau', 'électricité', 'avant', 'hier', 'appelé', 'patrouille', 'venu', 'répondu', 'soir', 'lendemain', 'travail', 'revenus', 'alors', 'merci', 'policiers']",Négatif,merci vraiment bonjour voudrais
Hotel de Police de La Garde,"Cc!! Qu’elle est la différence entre la police municipale, Nationale , la BAC et , ET , ET LA GENDARMERIE ??
La Gendarmerie , peut importe le délit que vous avez commit ou autre , la …","189 Av. Jacques Duclos, 83130 La Garde",il y a 10 mois, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['cc', 'différence', 'entre', 'police', 'municipale', 'nationale', 'bac', 'gendarmerie', 'gendarmerie', 'peut', 'importe', 'délit', 'commit', 'autre']",Négatif,gendarmerie cc différence entre
Hotel de Police de La Garde,"Très mal reçu pour une procuration !
On nous traites comme des moins que rien car le cahier pour les procurations doit vite partir à 15H 🕒 …","189 Av. Jacques Duclos, 83130 La Garde",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['très', 'mal', 'reçu', 'procuration', 'traites', 'comme', 'moins', 'rien', 'car', 'cahier', 'procurations', 'doit', 'vite', 'partir']",Négatif,procuration très mal reçu
Hotel de Police de La Garde,"Attention !!!!!!!!!
les avis négatifs seront supprimés par la police nationale.  après qu'un post sur l'incident a été écrit hier.  Où vivons-nous
ce n'est pas la démocratie pour moi.!!!!","189 Av. Jacques Duclos, 83130 La Garde",il y a 8 mois, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['attention', 'avis', 'négatifs', 'supprimés', 'police', 'nationale', 'après', 'post', 'incident', 'écrit', 'hier', 'où', 'vivons', 'démocratie']",Négatif,attention avis négatifs supprimés
Hotel de Police de La Garde,Honteux....comportement inacceptable.. et aucune discrétion,"189 Av. Jacques Duclos, 83130 La Garde",il y a 8 mois, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['honteux', 'comportement', 'inacceptable', 'aucune', 'discrétion']",Négatif,honteux comportement inacceptable aucune
Hotel de Police de La Garde,Horrible aucune accessibilité pour les personnes atteinte de surdité. Du jamais vu ça mon dieu,"189 Av. Jacques Duclos, 83130 La Garde",il y a 2 ans, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['horrible', 'aucune', 'accessibilité', 'personnes', 'atteinte', 'surdité', 'jamais', 'vu', 'ça', 'dieu']",Négatif,horrible aucune accessibilité personnes
Commissariat de police de Marseille 11ème arrondissement,"Délai d’attente pour déposer plainte inadmissible.
Personnel blasé, en sous-effectif. Où passe l’argent de nos impôts ?","187 Bd de Saint-Marcel, 13011 Marseille",il y a 7 mois, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['délai', 'attente', 'déposer', 'plainte', 'inadmissible', 'personnel', 'blasé', 'sous', 'effectif', 'où', 'passe', 'argent', 'impôts']",Négatif,délai attente déposer plainte
Commissariat de police de Marseille 11ème arrondissement,Un scandale: deux fois que j’y viens pour déposer une plainte et deux fois que le commissariat est fermé à des horaires « normaux » ou qu’on me demande de repasser plus tard. Ne pas compter sur leur aide si la situation est urgente. Une honte,"187 Bd de Saint-Marcel, 13011 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['scandale', 'deux', 'fois', 'viens', 'déposer', 'plainte', 'deux', 'fois', 'commissariat', 'fermé', 'horaires', 'normaux', 'demande', 'repasser', 'plus', 'tard', 'compter', 'aide', 'si', 'situation', 'urgente', 'honte']",Négatif,deux fois scandale viens
Commissariat de police de Marseille 11ème arrondissement,Attente d'une heure dans le froid pour une procuration ! Je n'ose même pas imaginer les gens qui souhaitent porter plainte ! Honteux,"187 Bd de Saint-Marcel, 13011 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['attente', 'heure', 'froid', 'procuration', 'ose', 'imaginer', 'gens', 'souhaitent', 'porter', 'plainte', 'honteux']",Négatif,attente heure froid procuration
Commissariat de police de Marseille 11ème arrondissement,"La même chose que les autres...une fois je passe, c'est fermé aux horaires normaux...2 ème fois attente pendant 30 min dans le froid...ça devient n'importe quoi mais c'est pas leur faute...ils obéissent à l'état...bravo le service public.","187 Bd de Saint-Marcel, 13011 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['chose', 'autres', 'fois', 'passe', 'fermé', 'horaires', 'normaux', 'ème', 'fois', 'attente', 'pendant', 'min', 'froid', 'ça', 'devient', 'importe', 'quoi', 'faute', 'obéissent', 'état', 'bravo', 'service', 'public']",Négatif,fois chose autres passe
Commissariat de police de Marseille 11ème arrondissement,Ces désagréable je ne vous conseille pas à moins que vous tomber sur un commissaire à l’écoute !,"187 Bd de Saint-Marcel, 13011 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['désagréable', 'conseille', 'moins', 'tomber', 'commissaire', 'écoute']",Négatif,désagréable conseille moins tomber
Commissariat de police de Marseille 11ème arrondissement,Insupportable,"187 Bd de Saint-Marcel, 13011 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,['insupportable'],Négatif,insupportable
Commissariat de police de Marseille 7ème arrondissement,"Déplacement dans ce commissariat pour effectuer avec ma compagne des procurations pour les élections Législatives ce vendredi 3 Juin 2022. Nous sommes arrivés à 15h, nous nous sommes signalés. On nous a fait attendre avec 2 autres personnes devant la porte en plein soleil. Nous avons attendu 25 minutes pour rien car la situation n’évoluait pas. Puis nous sommes partis car aucune visibilité sur une quelconque possibilité d’effectuer nos procurations. Malheureuse expérience d’un commissariat ne remplissant pas correctement ses fonctions citoyennes.","110 Av. de la Corse, 13007 Marseille",il y a 11 mois, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['déplacement', 'commissariat', 'effectuer', 'compagne', 'procurations', 'élections', 'législatives', 'vendredi', 'juin', 'arrivés', 'signalés', 'fait', 'attendre', 'autres', 'personnes', 'devant', 'porte', 'plein', 'soleil', 'attendu', 'minutes', 'rien', 'car', 'situation', 'évoluait', 'puis', 'partis', 'car', 'aucune', 'visibilité', 'quelconque', 'possibilité', 'effectuer', 'procurations', 'malheureuse', 'expérience', 'commissariat', 'remplissant', 'correctement', 'fonctions', 'citoyennes']",Négatif,commissariat effectuer procurations car
Commissariat de police de Marseille 7ème arrondissement,"Pas formé à l'accueil des victimes...
Pas la peine d'y aller en cas d'urgence, horaire à la carte. Exemple aujourd'hui vendredi fermé à 17h30 au lieu de 18h... et mauvais horaires affichés sur la porte, 19h...","110 Av. de la Corse, 13007 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['formé', 'accueil', 'victimes', 'peine', 'aller', 'cas', 'urgence', 'horaire', 'carte', 'exemple', 'aujourd', 'hui', 'vendredi', 'fermé', 'lieu', 'mauvais', 'horaires', 'affichés', 'porte']",Négatif,horaire formé accueil victimes
Commissariat de police de Marseille 7ème arrondissement,"une catastrophe les trois fois que j'ai eu un problème à déclarer. certains agents ne sont pas formés à l'accueil aux victimes, d'autres veulent juste taper le moins de mots possible parce que c'est dur, les plaintes. Ma seule pré-plainte …","110 Av. de la Corse, 13007 Marseille",il y a 2 ans, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['catastrophe', 'trois', 'fois', 'problème', 'déclarer', 'certains', 'agents', 'formés', 'accueil', 'victimes', 'autres', 'veulent', 'juste', 'taper', 'moins', 'mots', 'possible', 'parce', 'dur', 'plaintes', 'seule', 'pré', 'plainte']",Négatif,plainte catastrophe trois fois
Commissariat de police de Marseille 7ème arrondissement,"Appel au commissariat. Mal répondu pas renseigné
Et en plus même pas un au revoir. L interlocuteur ne s exprimé pas clairement","110 Av. de la Corse, 13007 Marseille",il y a 8 mois, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['appel', 'commissariat', 'mal', 'répondu', 'renseigné', 'plus', 'revoir', 'interlocuteur', 'exprimé', 'clairement']",Négatif,appel commissariat mal répondu
Commissariat de police de Marseille 7ème arrondissement,"Non c’est Commissariat n’est pas ouvert 24 heures sur 24 malgré le panneau sur la porte fermé de 12 à 14h , il est fermé le samedi après-midi en tout cas. N’essayez pas d’appeler quelques services de police que ce soit ou bien le numéro indiqué n’est pas attribué ou bien ça ne répond jamais.","110 Av. de la Corse, 13007 Marseille",il y a 2 ans, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['non', 'commissariat', 'ouvert', 'heures', 'malgré', 'panneau', 'porte', 'fermé', 'fermé', 'samedi', 'après', 'midi', 'cas', 'essayez', 'appeler', 'quelques', 'services', 'police', 'numéro', 'indiqué', 'attribué', 'ça', 'répond', 'jamais']",Négatif,fermé non commissariat ouvert
Commissariat de police de Marseille 7ème arrondissement,Attention ce comisseria ne prends pas les plaintes pendant les procurations manque de personnel,"110 Av. de la Corse, 13007 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['attention', 'comisseria', 'prends', 'plaintes', 'pendant', 'procurations', 'manque', 'personnel']",Négatif,attention comisseria prends plaintes
Commissariat de police de Marseille 7ème arrondissement,Pas ouvert alors que le commissariat de noailles l'affiche comme ouvert et renseigne sur son ouverture effective,"110 Av. de la Corse, 13007 Marseille",il y a 2 ans, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['ouvert', 'alors', 'commissariat', 'noailles', 'affiche', 'comme', 'ouvert', 'renseigne', 'ouverture', 'effective']",Négatif,ouvert alors commissariat noailles
Commissariat de police de Marseille 3ème Arrondissement,Commissariat de police13003   le moisd'octobre ma met dhors parce-que le policier le coupin de dame qu'elle est dans ma logement avec son ami quand les policiers sont déplacés le 01 …,"143 Rue Félix Pyat, 13003 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['commissariat', 'police', 'moisd', 'octobre', 'met', 'dhors', 'parce', 'policier', 'coupin', 'dame', 'logement', 'ami', 'quand', 'policiers', 'déplacés']",Négatif,policier commissariat police moisd
Commissariat de police de Marseille 3ème Arrondissement,Vraiment ce commissariat me desaspert ils ya des avantages et des inconvénients alors l'avantage ses que quand tu sors de gav tu peut aller si tu le souhaite au coiffeur car il ya taher coiffure juste en face et les inconvénients ses que la …,"143 Rue Félix Pyat, 13003 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['vraiment', 'commissariat', 'desaspert', 'ya', 'avantages', 'inconvénients', 'alors', 'avantage', 'quand', 'sors', 'gav', 'peut', 'aller', 'si', 'souhaite', 'coiffeur', 'car', 'ya', 'taher', 'coiffure', 'juste', 'face', 'inconvénients']",Négatif,ya inconvénients avantage vraiment
Commissariat de police de Marseille 3ème Arrondissement,Vous servez à quoi ?? Depuis quand c'est le 17 qui s'occupe des véhicules garer sur la chaussée ? Vous comptez agir vis a vis des voitures tampons ? Ou vous courrez toujours après les non vaccinés ?,"143 Rue Félix Pyat, 13003 Marseille",il y a 1 an, Provence-Alpes-Côte d'Azur,44.0580563,6.0638506,"['servez', 'quoi', 'depuis', 'quand', 'occupe', 'véhicules', 'garer', 'chaussée', 'comptez', 'agir', 'vis', 'vis', 'voitures', 'tampons', 'courrez', 'toujours', 'après', 'non', 'vaccinés']",Négatif,vis servez quoi depuis
